1635	1	Running can strengthen the body	Running can not strengthen the body
1636	1	Baby combs his hair with a comb.	Baby combs his hair with a mirror.
1637	0	12-year-old Mary is shorter than she was six years ago.	12-year-old Mary is taller than she was six years ago.
1638	1	I went to my dentist to have a tooth taken out	I went to my teacher to have a tooth taken out
1639	0	We use the mouse to enter text.	We use the keyboard to enter text.
1640	0	I watch the opera in the cinema.	I see a movie in the cinema.
1642	1	John is using a spoon to eat his soup	John is using a knife to eat his soup
1643	1	The train is running on the rails	Car running on the rails
1644	1	You can read in a library	You can sing in a library
1645	1	The giraffes ate the leaves growing from the tree	The giraffes ate the pizza growing from the tree
1646	1	She kisses her baby every night.	She kisses her snakes every night
1647	1	Someone is having a birthday	nobody has birthday
1649	0	he put the dryer into the washing machine	he put clothes into the washing machine
1651	0	he likes fishing by a desert	he likes fishing by a lake
1652	1	I will watch a movie on my television.	I will watch a movie on my dishwasher.
1654	0	Peter bought a giant panda as his pet	Peter bought a cat as his pet
1655	1	One thing you will see at a Tyre change shop is a compressor	One thing you will see at a Tyre change shop is a juice maker
1656	1	Baseballs are made of leather	Baseballs are made of stone
1657	0	All at once, a star came out of a hole.	All at once, a rabbit came out of a hole.
1658	0	THe sun makes you freeze	The sun makes you warm
1659	1	She went to the shop to buy bread	She went to the shop to buy hands
1661	1	The girl got up early to milk the cow	The girl got up early to milk the mouse
1662	1	The cat is a lovely cat.	Cheetah is a lovely cat
1663	0	We can take things by a nose.	We can take things by hands.
1664	1	People should drink some water after sports	People should drink some water before sports
1665	0	He smiles when he gets mad.	He shouts and screams when he gets mad.
1666	1	flash memory is a digital recording medium	mouse is a digital recording medium
1667	0	Cows like to eat cans.	Cows like to eat grass.
1668	1	a bus station is a place you find busses	a bus station is a place you find balloons
1669	1	I like to use fire for heating.	I like to use ice for heating.
1670	0	Sports teachers mostly work inside of classrooms	Sports teachers mostly work outside of classrooms
1671	0	Water is used to rub out something written by carbon pencil	Eraser is used to rub out something written by carbon pencil
1672	0	The fire alarm is triggered because he vomited in the toilet	The fire alarm is triggered because he smoke in the toilet
1673	1	Helen was so tired that he slept.	Helen was so happy that he slept.
1674	0	Rats are not pests	Rats are pests
1675	0	The rabbit hid in it's shell	The turtle hid in it's shell
1676	1	my brother swimming  on water every day	my brother swimming on petrol every day
1677	1	most people have two legs	most people have two heads
1679	1	Jumping and bouncing are not allowed when taking the elevator.	Jumping and bouncing are allowed when taking the elevator.
1680	0	He is driving the tree	He is driving the car
1681	0	I turned green when passing a crossroads	I turned right when passing a crossroads
1682	1	Silk feels soft.	Stones feel soft.
1683	1	Going to school is for learning	Going to school is for drinking
1685	1	we should put the carton in the recycling bin	we should put the carton in the non-recycling bin
1687	1	The baby cried when he was injured.	The stone cried when it got hurt.
1688	0	Dogs are more flexible than human beings.	Dogs can run faster than human beings.
1689	0	he needed to visit his neighbor before he cooked dinner	he needed to buy groceries before he cooked dinner
1690	0	He likes to pour fuel on his eggs.	He like to pour ketchup on his eggs.
1691	0	Penguins can swim from the Antarctic to the Arctic	Penguins can't swim from the Antarctic to the Arctic
1692	1	The Pope is the leader of the catholic religion	The Buddha is the leader of the catholic religion
1693	1	The man went to New York to see the Statue of Liberty.	The man went to India to see the Statue of Liberty.
1694	0	He threw a whale over the house	He threw a baseball over the house
1695	0	Nirmala Sitaraman is India's last woman finance minister.	Nirmala Sitaraman is  India's first women  finance minister.
1696	0	I picked the flowers in the library.	I picked the flowers outside.
1697	1	Coffee helps people relieve fatigue because it contains caffeine.	Coffee helps people relieve fatigue because it contains sugar.
1698	1	He rode a horse on the prairie	He rode turtles on the prairie
1699	0	You must get success if you work hard	You can get success if you work hard
1700	0	The remote control charges the cell phone.	The charger charges the cell phone.
1701	0	Bullfighter  is bullfighting with grass	Bullfighter  is bullfighting with red cloth
1702	0	Generally a motor cycle has 5 wheels	Generally a motor cycle has two wheels
1703	1	Farmers are using hoes to smash	Farmers are using chopsticks to smash
1704	0	The winter temperature in the north is very high	The winter temperature in the north is very low
1705	0	Beggars usually have luxurious villas.	Beggars are usually homeless
1706	0	he learned badminton on a piano	he learned music on a piano
1707	1	The man read a chapter of his book.	The man read a chapter of his coffee.
1708	1	She paid for her food with a credit card.	She paid for her food with banana peels.
1709	1	He wants to have some friends.	He wants to have some fiends.
1710	0	Books are for riding	Books are for reading
1711	0	A caterpillar ate a dog.	A dog ate a caterpillar.
1712	1	the rainbow will appear after the rain	the sun will appear during the rain
1713	0	I want to eat a football	I want to eat a sandwich
1714	1	Grandfather uses meet to make bait	Grandfather uses iron to make bait
1715	0	he turns on the light and then the house gets dark	he turns on the light and then the house gets bright
1716	0	People never yawn	People sometimes yawn
1717	1	Tom prepares to light the candle for illumination after the power outage	Tom prepares to light the table for illumination after the power outage
1718	0	he drank milk in a fork	He drank milk in a cup
1720	1	you can usually find an oxygen tent at a hospital.	you can  usually find a tiger at a hospital.
1721	1	You would read the newspaper because you want gather information that applies to your family	You would read the newspaper because you want gather stamp that applies to your family
1722	1	My friend works at a gas station.	My friend eats a gas station.
1723	0	Earplugs can help enhancing unwanted noise.	Earplugs can help block out unwanted noise.
1724	1	She used her car to drive away from city	She used her dog to drive away from city
1725	0	the cat wore a monocle	cats have furry bellies
1727	1	He was fired by his boss for laziness	He was fired by his boss for his diligence
1728	1	Free tickets would make you want to attend a rock concert.	Free tickets would make you want to attend a rock concord.
1729	0	I want to go to the botanical garden to see giraffes.	I want to go to the zoo to see giraffes.
1731	0	A lamp is brighter than the Sun.	The Sun is brighter than a lamp.
1732	1	He makes coffee in the coffee machine	He makes coffee in the bread machine
1735	1	I like to eat boiled eggs	I like to eat cooked ice cream
1736	1	Lions like to eat meat.	Lions like to eat grass.
1738	1	Food baked longer than recommended can burn	Food refrigerated longer than recommended can burn
1740	1	He carried his dog when he crossed the street.	He carried his car when he crossed the street.
1743	0	I am so poor, so I can buy a big house easily	I am so poor, so I can not buy a big house
1744	0	An iron bar can ignite a big forest fire.	A lit cigarette can ignite a big forest fire.
1745	1	Lift your pen from the paper	Lift your pen from the chopping block
1746	1	When it rained, I didn't bring my umbrella and my clothes were wet.	When it rained, I didn't bring my umbrella and my clothes were dry.
